source,sink
/c/en/sleep_deprivation/n/,/c/en/narcolepsy/
/c/en/sleeper/n/,/c/en/cop_magnet/
/c/en/slender/a/,/c/en/broad/
/c/en/slice/,/c/en/whole/
/c/en/slice_category/n/,/c/en/coslice_category/
/c/en/slight/a/,/c/en/essencial/
/c/en/slight/a/,/c/en/important/
/c/en/slight/a/,/c/en/radical/
/c/en/slight/a/,/c/en/significant/
/c/en/slight/n/,/c/en/respect/
/c/en/slight/v/,/c/en/respect/
/c/en/slightly/r/,/c/en/quite/
/c/en/slim_down/v/,/c/en/gain/
/c/en/slim_down/v/,/c/en/put_on/
/c/en/slimming/a/,/c/en/fattening/
/c/en/slip/,/c/en/balance/
/c/en/slip/,/c/en/friction/
/c/en/slip/,/c/en/retain/
/c/en/slip/,/c/en/retain_balance/
/c/en/slip/,/c/en/stand/
/c/en/slip/,/c/en/steady/
/c/en/slip/,/c/en/stick/
/c/en/slippery/a/,/c/en/sticky/
/c/en/slope/,/c/en/downhill/
/c/en/slope/,/c/en/flat/
/c/en/slope/,/c/en/flat_ground/
/c/en/slope/,/c/en/ground/
/c/en/slope/,/c/en/level/
/c/en/slope/,/c/en/plain/
/c/en/slope/,/c/en/plane/
/c/en/slope/,/c/en/straight/
/c/en/slow/,/c/en/fast/
/c/en/slow/a/,/c/en/brisk/
/c/en/slow/a/,/c/en/fast/
/c/en/slow/a/,/c/en/hasty/
/c/en/slow/a/,/c/en/prompt/
/c/en/slow/a/,/c/en/rapid/
/c/en/slow_burn/n/,/c/en/hot/
/c/en/slow_down/v/,/c/en/speed_up/
/c/en/slow_oven/n/,/c/en/quick_oven/
/c/en/slow_up/v/,/c/en/speed_up/
/c/en/slow_witted/a/,/c/en/bright/
/c/en/slow_witted/a/,/c/en/clever/
/c/en/slow_witted/a/,/c/en/sharp_witted/
/c/en/slow_witted/a/,/c/en/witty/
/c/en/slowly/r/,/c/en/quickly/
/c/en/slowly/r/,/c/en/rapidly/
/c/en/slumber/,/c/en/awake/
/c/en/slumber/,/c/en/being/
/c/en/slumber/,/c/en/being_awake/
/c/en/small/,/c/en/big/
/c/en/small/a/,/c/en/adult/
/c/en/small/a/,/c/en/big/
/c/en/small/a/,/c/en/capital/
/c/en/small_game/n/,/c/en/big_game/
/c/en/small_scale/a/,/c/en/large_scale/
/c/en/small_screen/n/,/c/en/big_screen/
/c/en/small_ticket/a/,/c/en/big_ticket/
/c/en/small_time/a/,/c/en/bigtime/
/c/en/small_time/n/,/c/en/big_time/
/c/en/smart/,/c/en/bright/
/c/en/smart/,/c/en/intelligent/
/c/en/smart/a/,/c/en/backward/
/c/en/smart/a/,/c/en/garish/
/c/en/smart/a/,/c/en/ignorant/
/c/en/smart_bomb/n/,/c/en/dumb_bomb/
/c/en/smart_bomb/n/,/c/en/iron_bomb/
/c/en/smash/,/c/en/feel/
/c/en/smash/,/c/en/fix/
/c/en/smash/,/c/en/put/
/c/en/smash/,/c/en/put_together/
/c/en/smash/,/c/en/repair/
/c/en/smash/,/c/en/together/
/c/en/smell/,/c/en/aroma/
/c/en/smell/,/c/en/hear/
/c/en/smell/,/c/en/odorless/
/c/en/smell/,/c/en/sight/
/c/en/smell/,/c/en/taste/
/c/en/smell/,/c/en/taste_touch/
/c/en/smell/,/c/en/touch/
/c/en/smelly/a/,/c/en/above_board/
/c/en/smelly/a/,/c/en/aromatic/
/c/en/smile/,/c/en/cry/
/c/en/smile/,/c/en/frown/
/c/en/smile/,/c/en/rainbow/
/c/en/smiling/a/,/c/en/unsmiling/
/c/en/smoke/,/c/en/air/
/c/en/smoke/,/c/en/clean/
/c/en/smoke/,/c/en/clean_air/
/c/en/smoke/,/c/en/clear/
/c/en/smoke/,/c/en/fire/
/c/en/smoke/,/c/en/mist/
/c/en/smoked/a/,/c/en/green/
/c/en/smoked/a/,/c/en/unsmoked/
/c/en/smoker/n/,/c/en/non_smoker/
/c/en/smooth/,/c/en/rough/
/c/en/smooth/a/,/c/en/bumpy/
/c/en/smooth/a/,/c/en/non_smooth/
/c/en/smooth/a/,/c/en/rough/
/c/en/smooth/a/,/c/en/uneven/
/c/en/smoothbore/a/,/c/en/rifled/
/c/en/smoothness/n/,/c/en/jerkiness/
/c/en/smoothness/n/,/c/en/roughness/
/c/en/snappable/a/,/c/en/unsnappable/
/c/en/snarl/v/,/c/en/unsnarl/
/c/en/snazzy/a/,/c/en/crappy/
/c/en/snazzy/a/,/c/en/inelegant/
/c/en/sneeze/,/c/en/bless/
/c/en/sneeze/,/c/en/bless_you/
/c/en/sneeze/,/c/en/cough/
/c/en/sneeze/,/c/en/yawn/
/c/en/snow/,/c/en/hot/
/c/en/snow/,/c/en/melted/
/c/en/snow/,/c/en/rain/
/c/en/snow/,/c/en/summer/
/c/en/snow/,/c/en/sun/
/c/en/so_much_better/,/c/en/so_much_worse/
/c/en/so_much_worse/,/c/en/so_much_better/
/c/en/soap/,/c/en/clean/
/c/en/soap/,/c/en/dirt/
/c/en/soap/,/c/en/dirty/
/c/en/soap/,/c/en/shampoo/
/c/en/soap/,/c/en/water/
/c/en/sob/,/c/en/smile/
/c/en/sober/a/,/c/en/drunk/
/c/en/sober_as_judge/a/,/c/en/drunk_as_lord/
/c/en/sobriety/,/c/en/intoxication/
/c/en/sobriety/n/,/c/en/drunkenness/
/c/en/sociable/a/,/c/en/unsociable/
/c/en/social/,/c/en/introverted/
/c/en/social/a/,/c/en/antisocial/
/c/en/social/a/,/c/en/asocial/
/c/en/social/a/,/c/en/unsocial/
/c/en/sociofugal/a/,/c/en/sociopetal/
/c/en/sociopetal/a/,/c/en/sociofugal/
/c/en/sock/,/c/en/barefoot/
/c/en/sock/,/c/en/glove/
/c/en/sock/,/c/en/gloves/
/c/en/sock/,/c/en/shoe/
/c/en/sock/,/c/en/two/
/c/en/soft/,/c/en/hard/
/c/en/soft/a/,/c/en/abrasive/
/c/en/soft/a/,/c/en/firm/
/c/en/soft/a/,/c/en/hard/
/c/en/soft/a/,/c/en/harsh/
/c/en/soft/a/,/c/en/loud/
/c/en/soft/a/,/c/en/sensible/
/c/en/soft_boiled/a/,/c/en/hard_boiled/
/c/en/soft_boiled_egg/n/,/c/en/hard_boiled_egg/
/c/en/soft_code/v/,/c/en/hard_code/
/c/en/soft_coding/n/,/c/en/hard_coding/
/c/en/soft_deletion/n/,/c/en/hard_deletion/
/c/en/soft_drink/n/,/c/en/hard_liquor/
/c/en/soft_hand/n/,/c/en/hard_hand/
/c/en/soft_handed/a/,/c/en/heavy_handed/
/c/en/soft_handed/a/,/c/en/strict/
/c/en/soft_hearted/a/,/c/en/hard_hearted/
/c/en/soft_key/a/,/c/en/high_key/
/c/en/soft_key/n/,/c/en/hard_key/
/c/en/soft_launch/n/,/c/en/hard_launch/
/c/en/soft_matte/n/,/c/en/hard_matte/
/c/en/soft_opening/n/,/c/en/grand_opening/
/c/en/soft_science/n/,/c/en/hard_science/
/c/en/soft_science_fiction/n/,/c/en/hard_science_fiction/
/c/en/soft_sell/n/,/c/en/hard_sell/
/c/en/soft_sign/n/,/c/en/hard_sign/
/c/en/soft_skill/n/,/c/en/hard_skill/
/c/en/soft_water/n/,/c/en/hard_water/
/c/en/softbound/a/,/c/en/hardback/
/c/en/softbound/a/,/c/en/hardcovered/
/c/en/softcode/v/,/c/en/hardcode/
/c/en/softcore/n/,/c/en/hardcore/
/c/en/softhearted/a/,/c/en/hardhearted/
/c/en/softness/n/,/c/en/hardness/
/c/en/softship/n/,/c/en/hardship/
/c/en/software/n/,/c/en/hardware/
/c/en/sold/,/c/en/bought/
/c/en/solder/v/,/c/en/desolder/
/c/en/solidity/n/,/c/en/fluidity/
/c/en/solidity/n/,/c/en/hollowness/
/c/en/solidity/n/,/c/en/instability/
/c/en/solidity/n/,/c/en/openness/
/c/en/solidity/n/,/c/en/weakness/
/c/en/solifugal/a/,/c/en/solipetal/
/c/en/soliloquy/n/,/c/en/colloquy/
/c/en/solipetal/a/,/c/en/solifugal/
/c/en/solitude/n/,/c/en/intimacy/
/c/en/soluble/a/,/c/en/insoluble/
/c/en/solute/n/,/c/en/solvent/
/c/en/solution/,/c/en/problem/
/c/en/solution/n/,/c/en/problem/
/c/en/solvability/n/,/c/en/unsolvability/
/c/en/solvable/a/,/c/en/unsolvable/
/c/en/solvency/n/,/c/en/insolvency/
/c/en/solvent/a/,/c/en/insolvent/
/c/en/solvophilic/a/,/c/en/solvophobic/
/c/en/some/,/c/en/many/
/c/en/some/,/c/en/much/
/c/en/some/,/c/en/no/
/c/en/some/n/,/c/en/many/
/c/en/some/n/,/c/en/much/
/c/en/some/n/,/c/en/none/
/c/en/something_to_write_home_about/n/,/c/en/nothing_to_write_home_about/
/c/en/son/,/c/en/daughter/
/c/en/son/,/c/en/father/
/c/en/son/n/,/c/en/daughter/
/c/en/son/n/,/c/en/daughter/
/c/en/son/n/,/c/en/father/
/c/en/son_in_law/n/,/c/en/daughter_in_law/
/c/en/song/,/c/en/dance/
/c/en/song/,/c/en/instrumental/
/c/en/song/,/c/en/noise/
/c/en/song/,/c/en/silence/
/c/en/song/,/c/en/talk/
/c/en/sonorant/n/,/c/en/obstruent/
/c/en/sootless/a/,/c/en/sooty/
/c/en/sophisticated/a/,/c/en/mundane/
/c/en/sophisticated/a/,/c/en/provincial/
/c/en/sophistication/n/,/c/en/provincialism/
/c/en/soprano/,/c/en/alto/
/c/en/soprano/,/c/en/bass/
/c/en/sororal/a/,/c/en/fraternal/
/c/en/sororal/a/,/c/en/maternal/
/c/en/sorrow/,/c/en/happy/
/c/en/sorrow/,/c/en/joy/
/c/en/sortable/a/,/c/en/unsortable/
/c/en/sortedness/n/,/c/en/unsortedness/
/c/en/soul/,/c/en/body/
/c/en/soul/,/c/en/body_and/
/c/en/sound/,/c/en/fury/
/c/en/sound/,/c/en/her/
/c/en/sound/,/c/en/light/
/c/en/sound/,/c/en/mute/
/c/en/sound/,/c/en/quiet/
/c/en/sound/,/c/en/sight/
/c/en/sound/,/c/en/silence/
/c/en/sound/,/c/en/silent/
/c/en/sound/,/c/en/vision/
/c/en/soup/,/c/en/cold/
/c/en/soup/,/c/en/food/
/c/en/soup/,/c/en/meat/
/c/en/soup/,/c/en/salad/
/c/en/soup/,/c/en/solid/
/c/en/soup/,/c/en/solid_food/
/c/en/soup/,/c/en/stew/
/c/en/sour/,/c/en/sweet/
/c/en/source_language/n/,/c/en/target_language/
/c/en/source_text/n/,/c/en/target_text/
/c/en/sourceable/a/,/c/en/unsourceable/
/c/en/south/,/c/en/north/
/c/en/south_indian/a/,/c/en/north_indian/
/c/en/south_pole/n/,/c/en/north_pole/
/c/en/south_seeking_pole/n/,/c/en/north_seeking_pole/
/c/en/southeastwards/a/,/c/en/northwestwards/
/c/en/southeastwards/r/,/c/en/northwestwards/
/c/en/southern/a/,/c/en/boreal/
/c/en/southern/a/,/c/en/northern/
/c/en/southern/a/,/c/en/septentrional/
/c/en/southern_hemisphere/n/,/c/en/northern_hemisphere/
/c/en/southerner/n/,/c/en/northerner/
/c/en/southernmost/a/,/c/en/northernmost/
/c/en/southland/n/,/c/en/northland/
/c/en/southmost/a/,/c/en/northmost/
/c/en/southside/n/,/c/en/northside/
/c/en/sow/,/c/en/reap/
/c/en/space/,/c/en/air/
/c/en/space/,/c/en/earth/
/c/en/space/,/c/en/ground/
/c/en/space/,/c/en/outer/
/c/en/space/,/c/en/time/
/c/en/spacedrive/n/,/c/en/newtonian_drive/
/c/en/spacedrive/n/,/c/en/reaction_drive/
/c/en/spaceman/n/,/c/en/spacewoman/
/c/en/spacewoman/n/,/c/en/spaceman/
/c/en/spankable/a/,/c/en/unspankable/
/c/en/spankee/n/,/c/en/unspanked/
/c/en/sparkling/a/,/c/en/noncarbonated/
/c/en/sparkling_water/n/,/c/en/still_water/
/c/en/spats/n/,/c/en/feather/
/c/en/speak/v/,/c/en/be_silent/
/c/en/speak_ill_of/v/,/c/en/speak_well_of/
/c/en/speaker/,/c/en/listener/
/c/en/speaker/,/c/en/microphone/
/c/en/speaker/n/,/c/en/addressee/
/c/en/speaker/n/,/c/en/listener/
/c/en/speaking/a/,/c/en/nonspeaking/
/c/en/speaking/a/,/c/en/unspeaking/
/c/en/spear/a/,/c/en/distaff/
/c/en/special/a/,/c/en/common/
/c/en/special/a/,/c/en/general/
/c/en/special/n/,/c/en/general/
/c/en/special_case/n/,/c/en/generalization/
/c/en/specialise/v/,/c/en/generalize/
/c/en/specialist/n/,/c/en/generalist/
/c/en/specialization/n/,/c/en/abstraction/
/c/en/specialization/n/,/c/en/generalization/
/c/en/specialize/v/,/c/en/generalize/
/c/en/specifiability/n/,/c/en/unspecifiability/
/c/en/specifiable/a/,/c/en/unspecifiable/
/c/en/specific/a/,/c/en/general/
/c/en/specific_risk/n/,/c/en/non_diversifiable_risk/
/c/en/specific_risk/n/,/c/en/systematic_risk/
/c/en/specifically/r/,/c/en/generally/
/c/en/specificity/n/,/c/en/generality/
/c/en/specificity/n/,/c/en/genericity/
/c/en/specificness/n/,/c/en/genericness/
/c/en/specifics/n/,/c/en/generalities/
/c/en/specified/a/,/c/en/unspecified/
/c/en/speciose/a/,/c/en/oligospecific/
/c/en/speciose/a/,/c/en/paucispecific/
/c/en/spectacled/a/,/c/en/unbespectacled/
/c/en/spectacled/a/,/c/en/unspectacled/
/c/en/speed_up/v/,/c/en/slow_down/
/c/en/speed_up/v/,/c/en/slow_down/
/c/en/speedful/a/,/c/en/speedless/
/c/en/speedless/a/,/c/en/speedful/
/c/en/spellable/a/,/c/en/unspellable/
/c/en/spender/n/,/c/en/saver/
/c/en/spendthrift/a/,/c/en/frugal/
/c/en/spendthrift/a/,/c/en/thrifty/
/c/en/spendthrift/n/,/c/en/miser/
/c/en/spendthrift/n/,/c/en/skinflint/
/c/en/sperm/,/c/en/egg/
/c/en/sphaera_recta/n/,/c/en/sphaera_obliqua/
/c/en/sphere/,/c/en/cube/
/c/en/sphexish/a/,/c/en/antisphexish/
/c/en/spice/,/c/en/bland/
/c/en/spiceful/a/,/c/en/bland/
/c/en/spiceless/a/,/c/en/spicy/
/c/en/spillable/a/,/c/en/antispill/
/c/en/spillable/a/,/c/en/spillproof/
/c/en/spillable/a/,/c/en/unspillable/
/c/en/spin_doctor/n/,/c/en/counterspin_doctor/
/c/en/spin_up/v/,/c/en/spin_down/
/c/en/spinach/,/c/en/something/
/c/en/spindown/n/,/c/en/spinup/
/c/en/spinup/n/,/c/en/spindown/
/c/en/spinward/r/,/c/en/antispinward/
/c/en/spiritus_lenis/,/c/en/spiritus_asper/
/c/en/spit_it_out/v/,/c/en/beat_around_bush/
/c/en/split/,/c/en/join/
/c/en/split/,/c/en/together/
/c/en/split/n/,/c/en/merger/
/c/en/splitter/n/,/c/en/lumper/
/c/en/spoilable/a/,/c/en/nonspoilable/
/c/en/spoilable/a/,/c/en/unspoilable/
/c/en/spoilt/a/,/c/en/eatable/
/c/en/spoilt/a/,/c/en/unspoilt/
/c/en/spoken/a/,/c/en/unspoken/
/c/en/spontaneity/n/,/c/en/discipline/
/c/en/spoon/,/c/en/fork/
/c/en/sporophytic/a/,/c/en/gametophytic/
/c/en/sportsmanly/a/,/c/en/unsportsmanlike/
/c/en/sportsmanly/a/,/c/en/unsportsmanly/
/c/en/sporulate/a/,/c/en/asporulate/
/c/en/spot/,/c/en/stripe/
/c/en/sprightly/a/,/c/en/melancholy/
/c/en/spring/,/c/en/autumn/
/c/en/spring/,/c/en/fall/
/c/en/spring/,/c/en/winter/
/c/en/spring_tide/n/,/c/en/neap_tide/
/c/en/springy/a/,/c/en/unspringy/
/c/en/sprint/,/c/en/walk/
/c/en/spuriosity/n/,/c/en/authenticity/
/c/en/spurious/a/,/c/en/genuine/
/c/en/square/,/c/en/circle/
/c/en/square/,/c/en/round/
/c/en/square/a/,/c/en/crooked/
/c/en/square_rigged/a/,/c/en/fore_and_aft_rigged/
/c/en/squelched/a/,/c/en/unsquelched/
/c/en/squirrel/,/c/en/chipmunk/
/c/en/squirrel/,/c/en/moose/
/c/en/squirrel/,/c/en/nuts/
/c/en/squirrel/,/c/en/rodent/
/c/en/squirrel/,/c/en/tree/
/c/en/stability/n/,/c/en/instability/
/c/en/stable/,/c/en/insane/
/c/en/stable/,/c/en/unbalanced/
/c/en/stable/a/,/c/en/unstable/
/c/en/stable/a/,/c/en/instable/
/c/en/stable/a/,/c/en/mobile/
/c/en/stable/a/,/c/en/unstable/
/c/en/stably/r/,/c/en/unstably/
/c/en/staccato/a/,/c/en/legato/
/c/en/stage/,/c/en/audience/
/c/en/stage/,/c/en/screen/
/c/en/stage_left/n/,/c/en/stage_right/
/c/en/stage_right/n/,/c/en/stage_left/
/c/en/stain/,/c/en/bleach/
/c/en/stain/,/c/en/clean/
/c/en/stainability/n/,/c/en/unstainability/
/c/en/stair/,/c/en/escalator/
/c/en/stalactite/n/,/c/en/stalagmite/
/c/en/stalagmite/n/,/c/en/stalactite/
/c/en/stale/,/c/en/fresh/
/c/en/stale/a/,/c/en/fresh/
/c/en/stale/a/,/c/en/fresh/
/c/en/stalinization/n/,/c/en/destalinization/
/c/en/stalinize/v/,/c/en/destalinize/
/c/en/stalwart/a/,/c/en/cowardly/
/c/en/stalwart/a/,/c/en/feeble/
/c/en/staminate/a/,/c/en/pistillate/
/c/en/stand/,/c/en/sit/
/c/en/standard/a/,/c/en/colloquial/
/c/en/standard/a/,/c/en/informal/
/c/en/standard/a/,/c/en/nonstandard/
/c/en/standard_transmission/n/,/c/en/automatic/
/c/en/standard_transmission/n/,/c/en/automatic_gearbox/
/c/en/standard_transmission/n/,/c/en/automatic_transmission/
/c/en/standards_compliant/a/,/c/en/buzzword_compliant/
/c/en/standing/a/,/c/en/moving/
/c/en/standing_end/n/,/c/en/live_end/
/c/en/standing_end/n/,/c/en/running_end/
/c/en/standing_end/n/,/c/en/working_end/
/c/en/standstill/n/,/c/en/motion/
/c/en/standstill/n/,/c/en/movement/
/c/en/starboard/a/,/c/en/port/
/c/en/starboard/n/,/c/en/backboard/
/c/en/starboard/n/,/c/en/larboard/
/c/en/starboard/n/,/c/en/port/
/c/en/stare/,/c/en/ignore/
/c/en/starkers/a/,/c/en/dressed/
/c/en/start/,/c/en/complete/
/c/en/start/,/c/en/finish/
/c/en/start/n/,/c/en/end/
/c/en/start/v/,/c/en/end/
/c/en/start/v/,/c/en/finish/
/c/en/start/v/,/c/en/stop/
/c/en/start/v/,/c/en/end/
/c/en/start/v/,/c/en/stop/
/c/en/start_off_on_right_foot/v/,/c/en/start_off_on_wrong_foot/
/c/en/start_off_on_wrong_foot/v/,/c/en/start_off_on_right_foot/
/c/en/startable/a/,/c/en/unstartable/
/c/en/startup/n/,/c/en/shutdown/
/c/en/stasis/n/,/c/en/movement/
/c/en/stateful/a/,/c/en/stateless/
/c/en/stateswoman/n/,/c/en/statesman/
/c/en/static/a/,/c/en/dynamic/
/c/en/static_binding/n/,/c/en/dynamic_binding/
/c/en/static_dispatch/n/,/c/en/dynamic_dispatch/
/c/en/static_language/n/,/c/en/dynamic_language/
/c/en/static_memory_allocation/n/,/c/en/dynamic_memory_allocation/
/c/en/static_site/n/,/c/en/dynamic_site/
/c/en/static_typing/n/,/c/en/dynamic_typing/
/c/en/statically_typed/a/,/c/en/dynamically_typed/
/c/en/statically_typed_language/n/,/c/en/dynamically_typed_language/
/c/en/staticity/n/,/c/en/dynamicity/
/c/en/stationary/a/,/c/en/changing/
/c/en/stationary/a/,/c/en/in_motion/
/c/en/stationary/a/,/c/en/mobile/
/c/en/stative/a/,/c/en/dynamic/
/c/en/statue/,/c/en/green/
/c/en/statue/,/c/en/moving/
/c/en/statue/,/c/en/painting/
/c/en/statue/,/c/en/picture/
/c/en/stay/,/c/en/come/
/c/en/stay/,/c/en/leave/
/c/en/steadiness/n/,/c/en/unsteadiness/
/c/en/steady/a/,/c/en/unsteady/
/c/en/steak/,/c/en/chicken/
/c/en/steal/v/,/c/en/donate/
/c/en/steal/v/,/c/en/receive/
/c/en/steam/,/c/en/air/
/c/en/steam/,/c/en/cold/
/c/en/steam/,/c/en/cold_air/
/c/en/steam/,/c/en/condensate/
/c/en/steam/,/c/en/dry/
/c/en/steam/,/c/en/ice/
/c/en/steam/,/c/en/liquid/
/c/en/steam/,/c/en/liquid_water/
/c/en/steam/,/c/en/water/
/c/en/steam/n/,/c/en/electric/
/c/en/steamer/,/c/en/fryer/
/c/en/steel/,/c/en/soft/
/c/en/steel/,/c/en/weak/
/c/en/steep_slope_roof/n/,/c/en/low_slope_roof/
/c/en/steepled/a/,/c/en/steepleless/
/c/en/steepleless/a/,/c/en/steepled/
/c/en/steerable/a/,/c/en/unsteerable/
/c/en/stegokrotaphic/a/,/c/en/zygokrotaphic/
/c/en/stem/,/c/en/leaf/
/c/en/stemmed/a/,/c/en/nonstemmed/
/c/en/stemmed/a/,/c/en/unstemmed/
/c/en/stench/n/,/c/en/aroma/
/c/en/steno/,/c/en/eury/
/c/en/stenobathic/a/,/c/en/eurybathic/
/c/en/stenobiomic/a/,/c/en/eurybiomic/
/c/en/stenophagous/a/,/c/en/euryphagous/
/c/en/stenotherm/n/,/c/en/eurytherm/
/c/en/stenothermal/a/,/c/en/eurythermal/
/c/en/stenotopic/a/,/c/en/eurytopic/
/c/en/stentless/a/,/c/en/stented/
/c/en/step/,/c/en/leap/
/c/en/step/,/c/en/ramp/
/c/en/step/,/c/en/run/
/c/en/step_down/a/,/c/en/step_up/
/c/en/step_through/,/c/en/step_over/
/c/en/step_up/a/,/c/en/step_down/
/c/en/stepchild/n/,/c/en/stepparent/
/c/en/stepdaughter/n/,/c/en/stepson/
/c/en/stepparent/n/,/c/en/stepchild/
/c/en/stepside/a/,/c/en/fleetside/
/c/en/stepson/n/,/c/en/stepdaughter/
/c/en/stereo/a/,/c/en/monaural/
/c/en/stereo/a/,/c/en/mono/
/c/en/stereo/a/,/c/en/monophonic/
/c/en/stereoirregular/a/,/c/en/stereoregular/
/c/en/stereophonic/a/,/c/en/monaural/
/c/en/stereophonic/a/,/c/en/mono/
/c/en/stereophonic/a/,/c/en/monophonic/
/c/en/stereoregular/a/,/c/en/stereoirregular/
/c/en/sterile/a/,/c/en/non_sterile/
/c/en/sterile/a/,/c/en/unsterile/
/c/en/sterile_neutrino/n/,/c/en/inert_antineutrino/
/c/en/sterile_neutrino/n/,/c/en/left_handed_anti_neutrino/
/c/en/sterile_neutrino/n/,/c/en/sterile_antineutrino/
/c/en/sterilizable/a/,/c/en/unsterilizable/
/c/en/stern/,/c/en/bow/
/c/en/stern/n/,/c/en/bow/
/c/en/sternway/n/,/c/en/headway/
/c/en/stick/,/c/en/big/
/c/en/stick/,/c/en/carrot/
/c/en/stick/,/c/en/fall/
/c/en/stick/,/c/en/fall_off/
/c/en/stick/,/c/en/free/
/c/en/stick/,/c/en/hit/
/c/en/stick/,/c/en/hit_me/
/c/en/stick/,/c/en/log/
/c/en/stick/,/c/en/loose/
/c/en/stick/,/c/en/off/
/c/en/stick/,/c/en/slip/
/c/en/stick/,/c/en/twig/
/c/en/stickshift/n/,/c/en/automatic/
/c/en/stickshift/n/,/c/en/automatic_gearbox/
/c/en/stickshift/n/,/c/en/automatic_transmission/
/c/en/stigmatism/n/,/c/en/astigmatism/
/c/en/stigmatize/v/,/c/en/destigmatize/
/c/en/still/,/c/en/movement/
/c/en/still_water/n/,/c/en/sparkling_water/
/c/en/still_wine/n/,/c/en/sparkling_wine/
/c/en/still_with_us/a/,/c/en/no_longer_with_us/
/c/en/stimulate/v/,/c/en/de_energize/
/c/en/stinting/v/,/c/en/unstinting/
/c/en/stipulate/a/,/c/en/exstipulate/
/c/en/stipulative_definition/n/,/c/en/lexical_definition/
/c/en/stitch/,/c/en/cut/
/c/en/stitch/,/c/en/ravel/
/c/en/stitch/,/c/en/rip/
/c/en/stitch/,/c/en/unravel/
/c/en/stockable/a/,/c/en/unstockable/
/c/en/stockinged/a/,/c/en/stockingless/
/c/en/stockinged/a/,/c/en/unstockinged/
/c/en/stoic/,/c/en/emotional/
/c/en/stoichiometric/a/,/c/en/non_stoichiometric/
/c/en/stole/,/c/en/give/
/c/en/stomachable/a/,/c/en/unstomachable/
/c/en/stone/,/c/en/sand/
/c/en/stone/,/c/en/sticks/
/c/en/stony/a/,/c/en/passionate/
/c/en/stony/a/,/c/en/soft/
/c/en/stony/a/,/c/en/warm/
/c/en/stop/,/c/en/go/
/c/en/stop/,/c/en/go_on/
/c/en/stop/,/c/en/going/
/c/en/stop/,/c/en/goo/
/c/en/stop/,/c/en/keep/
/c/en/stop/,/c/en/keep_going/
/c/en/stop/v/,/c/en/continue/
/c/en/stop_down/v/,/c/en/stop_up/
/c/en/stop_up/v/,/c/en/stop_down/
/c/en/stoppable/a/,/c/en/unstoppable/
/c/en/stopper/n/,/c/en/fast/
/c/en/stormy/a/,/c/en/calm/
/c/en/story/,/c/en/truth/
/c/en/straight/,/c/en/curved/
/c/en/straight/a/,/c/en/bent/
/c/en/straight/a/,/c/en/crooked/
/c/en/straight/a/,/c/en/curved/
/c/en/straight_up/r/,/c/en/on_rocks/
/c/en/straightface/n/,/c/en/gayface/
/c/en/straightness/n/,/c/en/gayness/
/c/en/strange/a/,/c/en/everyday/
/c/en/stranger/,/c/en/family/
/c/en/stranger/,/c/en/friend/
/c/en/stranger/,/c/en/known/
/c/en/stranger/,/c/en/known_person/
/c/en/stranger/,/c/en/person/
/c/en/stranger/n/,/c/en/acquaintance/
/c/en/stranger/n/,/c/en/compatriot/
/c/en/stratified/a/,/c/en/unstratified/
/c/en/streamed/a/,/c/en/nonstreamed/
/c/en/streamed/a/,/c/en/unstreamed/
/c/en/streamline/v/,/c/en/destreamline/
/c/en/street/,/c/en/alley/
/c/en/street/,/c/en/avenue/
/c/en/street/,/c/en/sidewalk/
/c/en/streets_ahead/a/,/c/en/streets_behind/
/c/en/streets_behind/a/,/c/en/streets_ahead/
/c/en/strength/,/c/en/weak/
/c/en/strength/,/c/en/weakness/
/c/en/strength/n/,/c/en/weakness/
/c/en/strengthen/v/,/c/en/atrophy/
/c/en/strengthen/v/,/c/en/weaken/
/c/en/strengthful/a/,/c/en/strengthless/
/c/en/strengthless/a/,/c/en/strengthful/
/c/en/streptostyly/n/,/c/en/monimostyly/
/c/en/stressed/a/,/c/en/unstressed/
/c/en/stretch/,/c/en/compress/
/c/en/stretch/,/c/en/compressing/
/c/en/stretch/,/c/en/contract/
/c/en/stretch/,/c/en/cramped/
/c/en/stretch/,/c/en/loose/
/c/en/stretch/,/c/en/relax/
/c/en/stretch/,/c/en/shrink/
/c/en/stretch/,/c/en/squash/
/c/en/stretch/,/c/en/squeeze/
/c/en/stretch/,/c/en/squish/
/c/en/stretch/,/c/en/tight/
/c/en/stretchable/a/,/c/en/nonstretchable/
/c/en/striated_muscle/n/,/c/en/smooth_muscle/
/c/en/strict/a/,/c/en/lax/
/c/en/strict/a/,/c/en/lenient/
/c/en/strict/a/,/c/en/permissive/
/c/en/strict_implication/n/,/c/en/material_implication/
/c/en/strike/n/,/c/en/industrial_peace/
/c/en/strike_chord/v/,/c/en/touch_nerve/
/c/en/stripe/,/c/en/spots/
/c/en/stroked/a/,/c/en/unstroked/
/c/en/strong/a/,/c/en/diluted/
/c/en/strong/a/,/c/en/forceless/
/c/en/strong/a/,/c/en/fragile/
/c/en/strong/a/,/c/en/regular/
/c/en/strong/a/,/c/en/weak/
/c/en/strong/r/,/c/en/forcelessly/
/c/en/strong_copyleft/n/,/c/en/weak_copyleft/
/c/en/strong_declension/n/,/c/en/mixed_declension/
/c/en/strong_declension/n/,/c/en/strong_conjugation/
/c/en/strong_reference/n/,/c/en/weak_reference/
/c/en/stronger/a/,/c/en/weaker/
/c/en/strongling/n/,/c/en/weakling/
